height,weight
66.79436,119.7033
69.20977,129.3553
66.44894,101.9139
68.91814,147.3669
65.96505,110.9834
66.77606,114.8109
66.75895,127.448
65.12063,107.4916
65.57366,108.7335
62.40921,110.2593
67.91525,103.1791
71.66711,136.453
68.13987,133.2584
68.79164,125.9361
66.33447,150.3119
68.09362,131.2952
65.60027,124.9529
68.11816,117.8952
71.56001,134.0619
67.56613,111.6843
69.51681,128.293
66.4156,114.16
65.05656,111.7393
69.82319,148.0173
67.4815,122.7798
66.96514,142.6672
68.93317,126.2217
69.32003,136.5839
70.90317,130.958
67.98705,105.9146
66.7219,103.6644
70.22032,129.6479
67.79094,130.9155
65.94502,119.3141
67.6564,125.4136
69.10658,119.2041
68.46784,123.8383
67.49034,113.6369
66.27918,138.907
69.10194,123.2658
68.68883,102.1817
65.6135,118.7268
67.43294,126.1017
70.22202,128.7039
65.89961,122.6803
68.75012,142.7779
69.20252,145.5692
69.02771,136.656
66.63653,106.6289
67.50898,145.7299
68.61933,134.812
66.52982,123.7617
67.77666,139.6088
68.78357,111.1965
70.68853,142.0573
66.01422,114.0106
67.90718,125.0989
68.58692,121.5904
70.10294,142.4799
70.23666,135.6427
68.09534,120.9784
67.87387,121.2352
65.79717,123.5802
69.51628,126.2618
68.65857,146.6697
69.35477,133.5585
69.63736,138.7506
67.1093,133.0114
70.37417,153.1035
67.16775,118.855
68.60997,126.3357
67.32161,124.3376
66.461,129.5023
68.53937,136.0357
64.41271,112.5632
69.93332,151.8863
68.68683,134.0053
66.87942,118.188
68.35675,129.7181
68.18543,130.0549
63.59867,108.3695
68.51883,132.3252
67.19525,105.4341
67.98557,141.2212
72.56431,143.1486
65.76153,132.5244
67.82592,133.6891
68.96582,125.7875
67.84537,132.6379
68.02141,122.0341
68.08186,140.965
69.183,137.1885
64.37983,111.3805
66.9028,122.3933
67.93911,120.2009
66.54757,118.9779
66.40722,123.5727
69.67211,150.7134
63.11944,114.2425
70.15414,127.0499
68.21548,132.0189
66.75172,111.0794
72.05551,144.0404
71.39534,124.8929
68.08765,120.0428
68.86803,113.9275
70.58546,130.0892
69.88008,124.5219
68.26316,127.53
70.69335,152.3325
69.3621,134.9359
66.61845,124.8794
68.93013,119.6138
68.74582,132.8903
69.30943,136.1354
68.51902,116.3811
68.39336,132.7568
70.38424,128.7931
67.29574,133.8677
68.81368,123.9034
66.28962,127.5244
68.66489,119.6475
68.35276,124.8255
70.15059,158.4821
69.35917,122.6629
67.77213,116.2254
67.87115,117.8922
67.19421,103.7516
69.17136,127.4447
65.00765,109.2661
70.91162,140.5079
69.09257,136.0122
67.80333,129.0836
66.6091,109.1462
67.49054,125.2224
70.4825,136.7279
70.25703,131.1771
70.60624,131.5629
65.5611,117.5665
67.80678,141.4006
68.552,129.4829
69.5704,156.8531
66.80947,111.1912
66.84285,117.0056
69.29407,131.2404
69.12286,121.6069
68.44699,123.1308
69.2373,132.8112
71.24771,154.2702
67.25897,117.2646
65.56701,106.8728
66.56855,129.3466
68.06868,120.743
67.37012,109.7773
71.12723,147.136
67.50111,111.4446
68.99078,147.5658
65.82945,113.0426
66.30166,125.9627
69.01521,128.4133
68.15698,124.7231
67.15835,127.2791
70.10608,147.4051
70.22583,140.134
65.4273,104.4564
66.219,121.3801
66.85661,115.8562
67.94829,126.8774
69.70037,128.112
66.61201,121.5732
69.29018,137.2974
69.81642,119.9056
67.34632,123.2255
68.69,137.9111
66.42745,128.774
67.06687,123.2179
69.34287,135.2131
68.1477,139.4233
67.78852,130.045
65.20943,116.157
65.35329,108.9072
67.09904,118.2642
68.55442,141.2293
68.30171,136.952
69.07483,136.2293
68.86095,135.3824
67.94574,127.1524
65.94121,121.8284
67.29007,108.9249
70.65,124.5929
68.29447,121.9493
66.66098,113.6555
68.62862,131.5481
69.3032,132.8515
70.9585,131.0829
67.17903,126.7042
67.52516,107.2826
67.00556,125.5138
65.32575,141.6096
64.90601,125.232
67.76332,102.2017
69.55338,121.8668
69.43393,122.6089
67.99681,130.7289
63.42577,123.0972
72.12761,141.5293
68.8943,131.6782
71.00821,146.8951
66.94808,132.2477
68.32966,133.8127
68.80471,121.8463
67.08114,117.4463
67.53116,124.9106
70.62572,144.159
69.74734,130.7984
70.89245,131.4848
69.44418,139.1515
69.94668,141.4994
65.47213,83.33859
66.6932,139.5749
68.79573,116.2171
67.1436,111.9571
64.57034,129.1319
69.26578,122.9495
68.54153,125.4375
67.39229,146.2703
70.50755,130.405
65.99168,119.7409
65.7493,123.9453
68.24878,143.1334
67.27626,140.1991
68.25089,134.2315
66.0827,116.0096
70.7424,140.6748
65.07677,102.0212
69.85509,112.2776
65.98498,124.1788
67.87583,118.4041
66.10999,133.4851
67.76811,122.6361
69.54554,145.2172
68.57877,120.9452
66.785,128.2321
69.09657,120.9011
69.74719,126.6111
61.4055,119.2652
64.81822,116.6434
68.9021,141.0105
67.31087,141.1151
67.54366,134.223
67.93222,132.3346
70.7088,135.0448
68.17367,146.8522
67.04168,125.6018
68.87816,120.9969
71.99473,135.4855
69.01341,127.8369
71.95735,142.6244
68.71711,137.0437
68.79938,116.6928
67.1134,126.3654
68.31802,140.4507
67.37402,108.3712
69.06903,140.8074
68.91851,117.4566
69.01169,132.9188
67.49434,131.5502
67.04487,116.2412
67.39241,124.8535
65.39643,117.2334
66.47953,127.2118
66.97159,129.2555
70.72387,135.1996
69.9714,134.3432
69.89291,121.0481
67.59977,125.9471
69.56993,134.1461
68.23074,122.0759
66.46421,123.7168
70.43032,121.1569
69.59837,135.2368
69.54011,125.4036
71.40631,133.5753
69.06754,133.5337
67.51326,122.2808
69.07813,132.6275
70.22735,135.4663
67.344,115.9541
67.39775,134.5976
70.48365,134.9316
66.22914,129.1967
67.7263,128.1654
64.65127,118.3996
69.52241,112.2243
69.3501,124.6512
66.82557,109.1264
66.8601,111.9679
68.73641,133.9187
65.41171,110.589
69.29649,141.9219
66.26909,122.9144
68.69605,133.577
66.90988,116.3878
66.65476,125.3253
71.68845,138.8903
66.63254,111.6422
68.53242,115.8963
70.48065,145.9294
69.63917,135.771
70.24038,147.5274
69.60131,135.8837
68.97666,140.9174
67.8517,124.7309
69.24446,129.4057
68.71659,131.717
70.32167,133.6321
67.81254,129.5695
67.37879,113.5019
66.28992,104.2723
67.82751,112.3725
64.36476,116.8191
69.14293,130.5126
66.59071,137.5423
70.39966,122.8004
67.20959,124.6797
63.53338,104.7024
68.56426,132.2101
67.5647,121.5267
66.14358,128.0777
65.98283,121.4939
71.52782,116.7279
68.5617,121.4645
70.99287,132.9842
67.98774,126.5783
71.58086,155.0132
65.51929,105.4043
66.4883,136.8641
67.32413,135.3278
69.27872,133.8416
65.40529,109.6595
66.53602,133.3901
68.77471,147.1688
68.96778,118.3576
65.31335,109.2026
69.81536,130.9669
66.64777,128.3512
70.71056,161.4436
70.92088,138.3304
69.49666,146.5182
68.5529,151.9118
69.19585,117.8609
69.44092,144.8549
69.10296,143.9699
67.88832,130.9674
66.79976,111.8919
67.73769,116.4037
66.41005,127.2142
68.0134,142.6934
68.57406,137.2053
72.34677,133.7865
69.12113,136.8986
65.40628,126.6997
67.08789,102.0192
70.02405,138.9673
71.2338,125.9994
66.81655,107.7306
69.09575,132.1344
68.14281,117.9655
66.76283,132.985
66.31858,132.1847
68.99154,136.0463
68.42936,136.7083
71.89737,135.3276
64.69964,128.1228
64.68129,108.7665
69.88821,151.7165
68.21922,126.5181
70.31235,132.5313
68.00017,125.8476
68.72378,129.9631
69.53833,133.2753
67.86194,117.9091
65.02684,126.1456
68.89097,131.2082
68.6245,141.193
69.37585,112.6907
67.71714,114.8697
69.3532,135.8445
68.04523,125.317
70.75448,147.473
64.25756,122.5431
68.82059,134.8073
65.06679,107.6525
69.99408,137.5026
68.38393,116.0417
67.03876,108.817
67.02377,130.0163
67.71085,110.5105
68.51977,133.2364
70.19814,125.1643
69.37897,123.8323
69.78643,119.9806
71.81034,120.6109
67.48723,128.3885
68.16224,124.5737
68.03163,124.7543
68.48099,126.7384
67.17704,127.8719
69.06556,123.8482
67.45183,142.6514
71.83894,128.1898
72.15147,148.5491
70.98202,137.4036
67.2524,153.3825
67.21939,132.8338
67.08638,114.2066
69.1157,137.5853
67.95819,124.9584
68.61586,117.3901
66.77321,128.0555
67.4519,109.2884
68.65645,124.6263
66.08879,114.1458
66.06507,118.4233
68.22134,149.196
70.16523,139.0179
65.92987,131.1892
67.72802,112.5012
68.40321,111.129
66.67783,123.5636
63.42692,114.5877
67.30535,136.954
68.3755,126.0555
70.21055,122.4646
67.80467,123.7772
69.99781,134.018
68.92866,140.0844
71.87845,143.0609
66.84127,121.048
67.99465,119.7749
68.6794,140.9111
65.07995,107.1524
68.69461,118.3486
67.80165,105.2037
69.76971,137.6183
64.70211,117.9549
68.90732,144.3025
66.69188,119.4333
70.18641,134.395
69.4941,140.3979
68.80922,119.2303
70.54615,137.335
69.49761,128.5874
71.66231,130.1496
67.26092,120.9883
66.95733,129.7038
69.41988,144.3342
69.04839,143.4353
68.56128,127.5046
66.31844,126.8147
67.43981,115.5729
69.20613,128.7487
69.14868,125.3518
65.72178,118.9157
64.44865,113.84
67.7749,124.1881
67.53817,121.8995
66.92629,118.8555
68.86156,136.3079
63.75507,94.05081
66.73827,129.1676
68.13498,119.9046
68.76843,132.3484
67.1946,136.9306
71.83818,139.7878
64.77319,121.3992
68.54428,133.1727
63.93234,99.99409
70.35784,145.1015
70.15968,125.4635
68.82335,133.9317
69.21225,130.8805
67.38822,113.2922
66.77646,124.7321
67.93519,138.7177
66.46165,108.9752
69.6518,130.5147
68.3302,147.7192
67.91149,113.4475
68.0575,144.1516
69.61527,137.9174
65.81999,112.6146
65.70769,129.3739
69.56945,134.6805
66.33132,119.6675
64.73972,122.4279
60.8062,113.9145
70.12381,139.1288
67.82175,133.7939
66.76436,123.1419
65.90868,132.421
68.42798,122.4175
65.09221,133.8826
68.86101,134.8113
66.20453,112.9286
69.39436,120.7939
70.71591,120.961
67.87544,131.75
64.99547,129.0647
70.60482,134.8661
65.591,118.3107
67.0808,107.6561
67.18734,118.6352
69.57859,125.4738
68.81727,128.4544
67.80582,122.0169
66.54414,127.2514
67.05164,116.4216
68.69297,143.3212
67.18709,125.5079
64.89796,112.7778
64.20874,124.7975
69.24622,135.6679
69.04101,135.8275
64.16711,112.8528
69.59968,133.8641
62.37781,124.7478
69.33268,123.4765
69.21372,130.3915
65.37485,118.4317
69.37795,136.1519
65.56852,116.2469
65.53207,118.0806
69.68791,149.0918
70.01967,134.8425
67.64262,124.1779
70.11281,133.7564
71.49609,145.3407
69.1247,127.0935
68.33335,126.7698
69.16564,125.887
67.38624,143.2195
69.57028,148.5705
68.65745,120.2825
65.69991,139.4307
64.08406,111.7218
67.61981,104.6315
67.69924,123.8695
68.41482,125.2798
67.22079,145.6399
66.83011,120.5375
64.22288,124.7478
68.3969,138.2968
69.84513,134.2394
70.61988,129.2067
66.42694,115.2073
69.30449,118.5162
66.54494,127.3852
69.04149,116.7796
64.90215,123.7036
65.37242,123.4043
67.59916,128.1213
65.13161,104.973
68.92615,117.2627
70.65463,149.4745
66.39166,118.4999
69.35205,127.3954
67.16108,139.2681
67.59109,117.7681
65.84023,117.7307
66.63729,110.7138
68.24598,122.3013
69.81064,124.3983
69.5881,128.133
71.84641,132.2059
67.18713,113.77
68.25984,137.6865
68.93408,133.3871
69.21557,124.0764
67.52032,101.0851
68.7959,131.2416
66.40213,141.9992
65.67569,123.1591
67.43797,132.67
66.98456,135.7446
69.6942,113.0169
69.4336,141.0332
68.65077,117.349
67.92099,109.7213
70.21976,134.8329
68.61714,128.542
66.1441,116.6754
67.60704,127.516
64.95625,119.2154
71.04807,152.0604
68.58532,138.1689
65.56742,114.1088
66.56896,135.5198
65.49921,138.8997
65.28092,124.6637
67.85806,138.4063
67.06806,129.769
68.48757,111.7849
66.99259,122.1147
71.05722,129.2659
65.76568,130.449
69.13237,126.8823
64.48825,134.3808
66.02093,127.3182
73.55566,149.8402
68.74354,125.7904
66.26652,110.3988
65.85849,129.4713
69.21921,138.4788
71.30744,146.9161
67.68945,130.292
69.98686,138.3058
67.84868,135.7776
68.57192,139.9115
70.10614,127.5408
68.96781,117.3037
71.33608,136.9999
70.79829,130.2646
63.71782,112.9014
68.05175,133.8927
71.0495,152.5436
66.43466,128.8558
66.33367,140.2312
69.62403,133.886
66.79109,114.8214
68.85974,134.8338
67.34935,121.2197
69.26416,131.5304
69.34236,130.11
68.0437,122.3788
64.11914,127.4184
69.39789,117.1566
69.90342,145.7605
67.08101,123.8231
65.26414,120.4538
69.3919,147.0456
70.05856,129.2721
66.08997,111.3684
71.4938,145.451
69.27278,141.667
65.25882,112.8949
69.74893,109.4178
69.96109,142.6425
65.01312,125.7965
67.63239,133.8608
68.22719,108.8273
70.51144,140.7336
67.1013,132.3003
69.63558,124.3082
67.83046,118.0148
64.7893,122.4913
68.95013,138.8719
67.44679,116.4591
69.65054,142.7088
66.73104,141.1317
65.66067,123.4769
66.06962,116.8535
66.26851,119.7967
69.13492,137.8896
68.85931,117.224
68.47006,137.1918
70.11496,143.9751
67.66637,104.2348
70.0677,144.6209
67.94469,126.01
66.98612,98.47799
66.70738,119.1554
68.13521,130.0498
69.0027,114.0258
66.12419,120.1358
67.3527,118.8437
68.70195,118.0629
66.74555,131.5241
65.07901,121.0964
68.82025,126.8315
68.65104,135.3612
68.50282,132.3038
71.36658,141.775
66.60565,108.4805
69.4938,146.0665
68.33571,116.6739
69.53611,153.2106
68.70439,134.8945
67.84109,125.8534
68.99489,141.8741
68.30429,134.5369
65.56126,131.7643
66.68854,122.4703
68.4073,131.5761
68.1007,129.3231
72.07911,124.3172
70.55126,126.1986
71.60653,145.4865
68.74902,143.562
67.35564,126.2663
68.59893,123.1239
68.35984,115.3059
69.33374,133.7451
66.86965,131.2651
70.24768,140.4239
67.12282,131.6157
69.50004,129.3228
67.6065,133.8331
66.30129,117.319
68.10429,117.4216
66.32547,109.4408
69.99566,136.6724
68.71379,124.41
70.44008,115.5771
66.07971,122.306
62.86795,98.05815
69.35409,135.8339
65.7677,112.6545
69.05087,127.4591
68.32377,143.6406
68.97731,133.5575
65.9342,121.5126
68.21944,123.405
64.69305,105.483
67.48211,130.1113
64.77966,89.64885
65.8652,118.6262
67.03618,121.7936
72.00843,133.2257
64.69309,116.3749
69.55202,144.8532
64.51651,124.292
74.2957,170.5479
70.01805,131.2352
65.84858,118.0476
63.52038,122.4025
65.60857,102.9622
65.19088,137.0147
64.53211,112.4629
69.14398,135.7985
67.01532,127.5686
72.01497,159.2724
64.3685,110.0215
67.71483,131.9399
69.28348,142.1931
68.81059,110.0003
68.39926,122.2508
69.73659,126.8534
69.40935,119.8486
65.03661,104.7919
68.75583,138.7086
67.21518,113.1391
66.14817,119.4163
73.1971,157.1585
66.95437,128.1657
66.69201,116.5055
66.76051,131.4503
69.77338,119.5334
66.95318,118.9592
66.69,128.5966
68.63521,124.9776
66.73936,136.6536
67.84973,117.4982
65.59756,109.2654
67.87211,141.0278
68.22274,106.3999
67.18957,126.4289
64.55533,121.8647
69.25709,142.5795
72.57747,149.3227
69.09462,142.8177
67.40978,137.7122
68.68598,124.5562
67.60053,113.744
67.35686,119.5916
66.45348,137.254
72.70766,151.2249
71.35418,132.9339
66.69382,137.1941
68.44886,122.8151
66.84196,129.2855
68.12333,142.4333
68.44108,127.9232
68.11857,123.5801
68.90768,130.0549
66.42537,134.0266
65.27684,145.1158
69.1154,118.8989
67.24855,128.5772
67.98154,135.6363
70.02152,134.9774
66.34841,109.9387
65.87671,134.5173
65.28708,111.5392
68.97198,129.8513
65.96371,126.1179
66.11831,117.6246
67.78541,124.236
67.473,134.805
68.05366,142.0749
69.65196,126.5914
67.00926,131.5259
69.56261,130.0292
67.48073,118.8642
68.843,131.3916
68.71388,121.1249
64.87451,124.6717
67.5378,129.0482
68.6692,145.841
70.36787,140.2859
65.7482,99.90975
69.81239,134.9831
69.32559,147.9203
66.07944,134.7904
65.07655,112.7787
65.55731,110.9407
68.17765,125.0763
70.31686,132.9542
68.38126,127.1378
68.59578,147.415
65.92367,110.1202
66.73669,130.1419
68.82634,150.2899
67.65723,119.8673
69.0075,132.1928
71.1807,144.0008
73.25816,157.0989
65.38562,92.82921
68.02039,144.4665
71.71882,146.1847
68.05707,115.4099
69.93565,130.3446
66.54164,115.2955
65.10463,119.2647
66.68039,123.661
67.60525,118.4955
68.29448,114.1357
67.27196,126.1286
67.51414,138.8613
68.36249,118.7207
65.6565,121.3197
68.47687,127.8631
66.73324,128.8244
67.83406,115.5906
68.09648,149.9119
66.25471,126.3462
66.36569,112.5793
68.43069,152.1767
66.07267,132.8536
70.8961,127.1952
69.40968,129.3261
69.24678,120.7578
67.42497,122.3291
71.21582,153.9191
68.37402,123.4402
70.3717,135.4761
66.89812,112.9835
65.08921,125.0064
67.93276,120.392
71.49315,139.9804
67.28745,128.2196
69.18583,124.8504
68.5779,138.1229
66.77693,130.2914
66.72756,123.1148
66.69531,136.8321
69.75744,138.2061
66.24054,118.7468
69.10557,149.6609
66.63165,130.7607
65.61713,136.7163
68.48039,120.6969
70.89052,141.621
71.88822,125.4909
64.91352,132.2049
67.17807,126.9057
69.71877,134.9651
69.50429,124.4182
64.56023,114.473
67.92953,105.9806
68.47808,126.7218
67.95176,129.1952
68.07294,123.0209
68.02403,127.4718
66.81763,106.8565
67.12538,106.6739
69.46173,134.8631
66.91107,122.745
67.68551,121.7078
71.4012,133.5965
67.6305,120.5523
65.5345,104.6023
65.21117,101.1071
65.59124,121.0751
65.94902,125.9638
68.47294,109.4371
67.26281,132.7455
68.83293,131.422
69.11285,147.8694
67.68763,118.7816
68.70525,134.5751
69.57975,134.4556
68.35328,123.317
70.57017,137.4274
67.34998,119.11
66.72787,103.2365
68.33163,123.6751
69.02806,100.8881
65.87481,116.228
70.09165,152.4262
66.29793,130.1744
65.84828,101.1193
66.189,124.8413
68.57401,125.5023
71.21834,131.494
68.90441,122.8529
65.06775,124.4317
67.7046,133.8558
69.92431,124.9688
67.72768,118.9536
68.98981,138.5589
68.21309,121.3595
66.92886,111.183
67.98332,129.6498
68.9995,133.888
66.25434,118.0379
68.03194,137.12
67.47088,124.634
69.75159,128.1437
70.81884,130.0722
67.25724,117.0895
68.67805,125.6517
63.19682,109.5683
70.98603,139.8524
69.67473,128.7848
64.33997,106.0198
67.59876,113.8641
67.04163,133.2765
67.91435,120.5977
71.34562,131.9006
68.71959,118.2746
67.54784,128.0734
68.08515,132.9598
71.01173,146.3277
64.26605,115.7719
71.33776,151.6827
68.10568,124.4485
67.96774,143.9946
68.94823,125.0147
68.44396,134.0367
66.61757,116.9673
66.53966,119.8203
65.22247,118.3554
66.55633,125.1865
68.54306,123.838
67.35046,129.862
67.18538,111.7251
65.30509,123.3602
65.40349,101.3363
70.62853,154.1866
69.29222,146.9053
67.70538,122.3278
65.50586,111.649
69.10376,126.2799
70.6943,130.9471
67.04085,123.1234
65.97161,129.6126
65.39362,126.2681
70.69125,131.4881
65.75378,124.3824
69.81623,133.9541
66.75392,109.0707
65.27378,117.8442
69.70111,147.8201
63.82854,125.0611
69.63943,138.8988
67.8287,126.2769
64.10697,120.6126
65.38946,122.8568
69.8243,128.6697
72.89094,144.8666
71.91656,128.284
68.43286,136.4691
66.02245,124.6736
